Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Clinique_015.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Clinique_015.txt,Dossier_Clinique_015.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-70912653,da135667-8ae7-5d3f-176a-8b518355ce73,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Clinique_019.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Clinique_019.xlsx,Dossier_Clinique_019.xlsx,xlsx,4913,Document,Migrated,MIGRATED,,,SRC-95346763,c3cac55e-c591-0954-bc66-74134539884c,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Clinique_022.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Clinique_022.pdf,Dossier_Clinique_022.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-88054186,b7ddc1a8-a853-53b1-0759-fc0e628368bb,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Hôtel_004.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Hôtel_004.pdf,Dossier_Hôtel_004.pdf,pdf,1624,Document,Migrated,MIGRATED,,,SRC-28746366,03d71035-4f8f-dd84-2523-4bb091538a62,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Hôtel_024.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Hôtel_024.txt,Dossier_Hôtel_024.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-47536603,b1d57573-1606-84b7-b5f0-bd5f63d2c4cb,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_003.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_003.pdf,Dossier_Laboratoires_003.pdf,pdf,1624,Document,Migrated,MIGRATED,,,SRC-57874148,3b47d325-d9db-4cf9-c6b0-f8b32d52f71f,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_006.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_006.xlsx,Dossier_Laboratoires_006.xlsx,xlsx,4912,Document,Migrated,MIGRATED,,,SRC-47282893,e42d981a-a9a9-e7cc-3035-5fd2522f7dd3,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_010.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_010.docx,Dossier_Laboratoires_010.docx,docx,36709,Document,Migrated,MIGRATED,,,SRC-67139324,e9f21682-8fde-9ebe-116d-be5b1be4e39e,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_011.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_011.docx,Dossier_Laboratoires_011.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-6706942,c22a0282-8017-f4e4-ce20-4c965c8a19d2,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_014.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_014.pdf,Dossier_Laboratoires_014.pdf,pdf,1624,Document,Migrated,MIGRATED,,,SRC-91942929,b7fdf4c5-10df-8af2-315c-efd14c057b32,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_025.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_025.docx,Dossier_Laboratoires_025.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-37425273,49df9b07-39f6-fa2d-1683-3e934faf8eb0,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Laboratoires_027.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Laboratoires_027.docx,Dossier_Laboratoires_027.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-99105938,66231401-b779-220f-d11b-d314204a3970,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Menuiserie_023.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Menuiserie_023.txt,Dossier_Menuiserie_023.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-78600415,d82830a6-6743-ca59-5b1c-2724484902df,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Pharmacie_005.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Pharmacie_005.docx,Dossier_Pharmacie_005.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-31445794,a0c6e70e-c666-30c7-76e7-241be8af2d6b,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Pharmacie_007.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Pharmacie_007.xlsx,Dossier_Pharmacie_007.xlsx,xlsx,4913,Document,Migrated,MIGRATED,,,SRC-13819776,dcf3e9b8-dc7c-e010-a0ed-4ac2e1fc4c5c,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Pharmacie_008.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Pharmacie_008.txt,Dossier_Pharmacie_008.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-12248233,2d281ed0-46ca-151e-efce-332321d5c0a7,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Transports_017.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Transports_017.pdf,Dossier_Transports_017.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-28066388,cca4e513-adfb-e15c-5dd8-4e9007922a93,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2009\Dossier_Transports_020.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2009/Dossier_Transports_020.txt,Dossier_Transports_020.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-18237975,e59e1f0c-59f7-412d-b0e2-5386a9e2612e,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Boulangeries_005.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Boulangeries_005.docx,Dossier_Boulangeries_005.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-77777930,b42b57de-a8b8-63bb-0677-acf5699e3b2a,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Cabinet_011.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Cabinet_011.xlsx,Dossier_Cabinet_011.xlsx,xlsx,4915,Document,Migrated,MIGRATED,,,SRC-61457615,fffc0920-3f98-84b9-766b-c130b301f4f0,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Clinique_002.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Clinique_002.txt,Dossier_Clinique_002.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-44273422,e7f29ab1-5a24-1c92-6688-e8aad8c244d2,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Clinique_003.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Clinique_003.docx,Dossier_Clinique_003.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-13022068,4a9e33f3-2e81-1113-1902-bac1a0fad25a,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Clinique_004.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Clinique_004.txt,Dossier_Clinique_004.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-73458613,9be1f820-e9a5-cb18-4558-ee161d7fd35e,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Hôtel_013.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Hôtel_013.txt,Dossier_Hôtel_013.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-23421816,ad6b4d7f-b66c-1b49-381c-f55cbbeaec5a,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Laboratoires_000.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Laboratoires_000.docx,Dossier_Laboratoires_000.docx,docx,36707,Document,Migrated,MIGRATED,,,SRC-72793893,9bc89994-0a3d-5804-6797-f4970a5b0d89,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Laboratoires_010.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Laboratoires_010.xlsx,Dossier_Laboratoires_010.xlsx,xlsx,4915,Document,Migrated,MIGRATED,,,SRC-18185542,c1c81c2d-32b5-dff1-6e42-8d632979b0ac,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Menuiserie_006.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Menuiserie_006.pdf,Dossier_Menuiserie_006.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-36119591,bd02c4da-6178-4ea4-27fc-03424d9664cb,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Menuiserie_014.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Menuiserie_014.xlsx,Dossier_Menuiserie_014.xlsx,xlsx,4915,Document,Migrated,MIGRATED,,,SRC-86786422,a1240051-4f98-40d3-8d66-70150a0b3b1c,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Pharmacie_008.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Pharmacie_008.pdf,Dossier_Pharmacie_008.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-48223247,908656cc-2dfe-f53b-f109-e573a3689b02,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Transports_001.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Transports_001.pdf,Dossier_Transports_001.pdf,pdf,1624,Document,Migrated,MIGRATED,,,SRC-96629255,7f75d5c2-91f6-59b6-3a47-9870d6e733f8,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Transports_007.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Transports_007.xlsx,Dossier_Transports_007.xlsx,xlsx,4916,Document,Migrated,MIGRATED,,,SRC-94053067,ecfa3553-4134-9d66-8551-cc0eb77555e7,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Transports_009.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Transports_009.txt,Dossier_Transports_009.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-63079657,93453d6f-af30-18d7-ab8d-e2106f57b993,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2010\Dossier_Transports_012.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2010/Dossier_Transports_012.docx,Dossier_Transports_012.docx,docx,36708,Document,Migrated,MIGRATED,,,SRC-95095072,1ca3a6a8-003f-af7b-ef88-6112595aa0bc,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Boulangeries_002.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Boulangeries_002.pdf,Dossier_Boulangeries_002.pdf,pdf,1624,Document,Migrated,MIGRATED,,,SRC-88436963,a7c98f61-c6c6-f4d0-c382-1561d59304bd,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Boulangeries_007.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Boulangeries_007.pdf,Dossier_Boulangeries_007.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-54359730,e0075c62-0aff-6975-e6ac-933f494d4226,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Boulangeries_010.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Boulangeries_010.docx,Dossier_Boulangeries_010.docx,docx,36707,Document,Migrated,MIGRATED,,,SRC-52337306,b22d5728-9b7d-b9c3-95ca-a8addaa96ad5,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Boulangeries_013.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Boulangeries_013.txt,Dossier_Boulangeries_013.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-66451895,ae5a8a83-3e94-bd1b-f960-7af30c1eeb4f,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Boulangeries_016.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Boulangeries_016.txt,Dossier_Boulangeries_016.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-78075506,518c959f-ca9b-a76d-0981-67711c76c5bb,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Cabinet_001.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Cabinet_001.txt,Dossier_Cabinet_001.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-88332289,587d62b0-ea1b-73d8-c6f1-5fe135cbae1f,1,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Cabinet_006.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Cabinet_006.docx,Dossier_Cabinet_006.docx,docx,36707,Document,Migrated,MIGRATED,,,SRC-78715232,6acfffb7-160d-107f-e9e4-b255bfe0ddc7,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Cabinet_014.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Cabinet_014.pdf,Dossier_Cabinet_014.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-78334729,ff841bf5-64c5-4b68-be72-64aab1d65b1a,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Cabinet_018.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Cabinet_018.docx,Dossier_Cabinet_018.docx,docx,36709,Document,Migrated,MIGRATED,,,SRC-78868280,38866458-d428-7253-9d86-6a0fbf603b83,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Clinique_012.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Clinique_012.pdf,Dossier_Clinique_012.pdf,pdf,1625,Document,Migrated,MIGRATED,,,SRC-96666401,595a75ee-1705-e32d-86fe-bef847fa7998,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Clinique_026.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Clinique_026.txt,Dossier_Clinique_026.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-59604807,714b6caa-6c89-ac3d-f319-c55af244bf16,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Hôtel_008.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Hôtel_008.xlsx,Dossier_Hôtel_008.xlsx,xlsx,4915,Document,Migrated,MIGRATED,,,SRC-33544510,80c981cf-b10e-0b0c-571d-de8cee2227bb,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Hôtel_015.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Hôtel_015.pdf,Dossier_Hôtel_015.pdf,pdf,1623,Document,Migrated,MIGRATED,,,SRC-38379730,d6c15464-d47a-2ebb-b03b-ed0cbd159778,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
\\DEMO-SRV01\FileServer\06_Archives\2011\Dossier_Hôtel_017.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Archives/2011/Dossier_Hôtel_017.pdf,Dossier_Hôtel_017.pdf,pdf,1624,Document,Migrated,MIGRATED,,,SRC-90974681,82376e64-73e9-6b00-a03e-2c7ca0cb3cc3,2,5e2fd186-28c2-c5f3-3d7c-b9cbce10861d,1,8d116ece-1738-f7d9-3d9c-172411e20b8f,DEMO-SRV01
