Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2024\CR_CODIR_2024-12.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2024/CR_CODIR_2024-12.docx,CR_CODIR_2024-12.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-37127487,f57181a7-3e1e-7f97-d691-305e9bab7a3e,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-01.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-01.docx,CR_CODIR_2025-01.docx,docx,36745,Document,Migrated,MIGRATED,,,SRC-66935329,6d2ba5e2-f8dc-e53f-344d-a10e5368de8b,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-02.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-02.docx,CR_CODIR_2025-02.docx,docx,36745,Document,Migrated,MIGRATED,,,SRC-76209659,02bcbaa1-f4b6-c7c1-e91b-5531e429370c,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-03.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-03.docx,CR_CODIR_2025-03.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-82600153,909f8ff1-41ad-2c8b-0c25-2a09068c1935,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-04.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-04.docx,CR_CODIR_2025-04.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-23302815,eb998e41-4cc0-eedb-7f51-800be55929b1,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-05.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-05.docx,CR_CODIR_2025-05.docx,docx,36745,Document,Migrated,MIGRATED,,,SRC-51684317,89db1c3f-4ffa-aa98-c602-e3de89547528,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-06.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-06.docx,CR_CODIR_2025-06.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-63607979,84777780-6fe9-b385-ff92-655e9eb7ce5b,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-07.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-07.docx,CR_CODIR_2025-07.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-92559816,af6b1827-ba24-3b69-846b-853bd35f847e,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-08.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-08.docx,CR_CODIR_2025-08.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-76381646,5b93046e-76d8-fc8f-63b7-6c866e182b31,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-09.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-09.docx,CR_CODIR_2025-09.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-73747924,59e2221f-ad1d-2cb9-983f-9a9a0a6c18dc,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-10.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-10.docx,CR_CODIR_2025-10.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-74584055,ad2d9c5f-02a8-3c34-f2a9-91f873fc1174,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-11.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-11.docx,CR_CODIR_2025-11.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-85731449,1955da89-3ab1-8dae-8676-ab61117a13ae,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2025\CR_CODIR_2025-12.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2025/CR_CODIR_2025-12.docx,CR_CODIR_2025-12.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-95108643,66a0f7da-803b-8f4d-5fd9-b34a68d63e75,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-01.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-01.docx,CR_CODIR_2026-01.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-73781458,92f54112-edac-6e6c-8fb3-e428a6067a27,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-02.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-02.docx,CR_CODIR_2026-02.docx,docx,36745,Document,Migrated,MIGRATED,,,SRC-42823215,f6e79284-302e-ce3f-e13c-df92277afd0b,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-03.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-03.docx,CR_CODIR_2026-03.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-48037334,70ae8c01-66d1-eec9-7c99-3a3a6bd56c0d,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-04.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-04.docx,CR_CODIR_2026-04.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-81015212,ff0200ae-e62e-e61c-9fe6-0efbc46f9c9a,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-05.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-05.docx,CR_CODIR_2026-05.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-78463745,87b72d51-b10b-43a1-57e1-2d4d9660060a,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-06.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-06.docx,CR_CODIR_2026-06.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-42539389,2bb4754a-179d-3907-d0dd-e8e0bf187fee,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-07.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-07.docx,CR_CODIR_2026-07.docx,docx,36744,Document,Migrated,MIGRATED,,,SRC-91803199,fa7a2cf0-5ddd-479a-516d-8b3b5cdb039e,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Comite_de_direction\2026\CR_CODIR_2026-08.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Comite_de_direction/2026/CR_CODIR_2026-08.docx,CR_CODIR_2026-08.docx,docx,36743,Document,Migrated,MIGRATED,,,SRC-41288593,833955bc-4f85-7281-d376-a8331338eb2b,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Raccourci vers Budgets.lnk,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Raccourci vers Budgets.lnk,Raccourci vers Budgets.lnk,lnk,1024,Document,Migrated,MIGRATED,,,SRC-17401273,e4fead80-a7ea-c1c8-1c4a-7f302cf33142,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Strategie\Modele_devis - Copie.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Strategie/Modele_devis - Copie.docx,Modele_devis - Copie.docx,docx,36722,Document,Migrated,MIGRATED,,,SRC-47343668,d20fde9d-57e6-1ea6-b09c-724a4b7fe9b1,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Strategie\Notes_personnelles_DG.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Strategie/Notes_personnelles_DG.txt,Notes_personnelles_DG.txt,txt,31,Document,Migrated,MIGRATED,,,SRC-50136690,e35d60a4-8245-fb9c-fd80-eda2ef75d22f,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Strategie\Plan #1 - Transformation 100% cloud.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Strategie/Plan #1 - Transformation 100% cloud.docx,Plan #1 - Transformation 100% cloud.docx,docx,36764,Document,Migrated,MIGRATED,,,SRC-43516346,2809cebf-a18f-da26-6bbf-4273f8a7d8c3,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
\\DEMO-SRV01\FileServer\04_Direction\Strategie\Présentation – Stratégie & Vision 2027.pptx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Direction/Strategie/Présentation – Stratégie & Vision 2027.pptx,Présentation – Stratégie & Vision 2027.pptx,pptx,29185,Document,Migrated,MIGRATED,,,SRC-22186643,82f89eb7-d0f0-0a15-4a38-9d6386289b36,1,9b7a3939-9f14-0adb-df6d-487a4780c42f,1,36f675cc-81e7-4ef5-e8e2-5d940ed90475,DEMO-SRV01
